,PhraseNo,Phrase,IsHateSpeech,Tokens
259,526,"['Not', 'budda', 'r', 'terrorists..', 'Islam', 'terrorists', '...', 'kohomath', 'Islam', 'kiyanne', 'ithin', 'tharsthawadi', 'agamak', 'ne', 'ithin..', 'thopila', 'wa', 'pana', 'pitin', 'tiye', 'wala', 'dala', 'gihi', 'thyna', 'a', 'one']",1,"['not', 'budda', 'r', 'terrorists', 'islam', 'terrorists', 'kohomath', 'islam', 'kiyanne', 'ithin', 'tharsthawadi', 'agamak', 'ne', 'ithin', 'thopila', 'wa', 'pana', 'pitin', 'tiye', 'wala', 'dala', 'gihi', 'thyna', 'a', 'one']"
260,527,"['thopila', 'hedigewila', 'yanna', 'one..kalakanni', 'hamba', 'heththa']",1,"['thopila', 'hedigewila', 'yanna', 'one kalakanni', 'hamba', 'heththa']"
261,530,"['මුස්ලිම්වරු', 'ප්රකෝප', 'කිරීම', 'නවත්වන්න', ':', 'ඔවුන්', 'දින', '17', 'ක්', 'දිනකට', 'ශාප', 'කරති', '!']",1,['17']
262,534,"['.දැක්ක', 'නේ', 'පිච්', 'කපල', 'මැච්', 'විකුනපු', 'හැටි..ටොස්', 'දිනල', 'මැච්', 'විකුණපු', 'හැටි', '...', 'මාලිංගට', 'බෝල්', 'නොදී', 'මැච්', 'විකුණපු', 'හැටි..', '350', 'ක්', 'ගහන්න', 'පුඵවන්', 'මැච්', 'එකේ', 'කොහේවත්', 'නැති', 'එකෙක්', 'බැට්', 'එක', 'උස්සන්', 'ඇවිත්', '313', 'ට', 'ලකුණු', 'සීමා', 'කරලා', 'මැව්', 'පරද්දපු', 'හැටි', '...', '...', '...']",0,"['350', '313']"
263,542,"['Aulak', 'na', 'kalaya', 'Bangladesh', 'walata', 'kisima', 'wenasak', 'Kerala', 'na', '...']",0,"['aulak', 'na', 'kalaya', 'bangladesh', 'walata', 'kisima', 'wenasak', 'kerala', 'na']"
264,543,"['රටටම', 'වෙලා', 'තියෙන', 'දේ', 'හැටියට', 'cricket', 'ගැන', 'මොන', 'කථාද', '?', 'දෙමව්පියෝ', 'විකුනලා', 'හරි', 'හොයාපල්ලා', 'සල්ලි.හැම', 'තැනම', 'යක්ෂයා', 'රජ', 'වෙලා', 'ඉන්නේ', '.']",1,['cricket']
265,549,"['අන්තර්ජාලයේ', 'හැමතැනම', 'හුවමාරුවෙන', 'නිසා', 'හැමෝටම', 'තේරෙන', 'භාෂාවෙන්', 'සරලව', 'පරිවර්තනය', 'කල', 'නිසයි', 'Logo', 'එක', 'දාලා', 'තියෙන්නේ', '.', 'වීඩියෝවේ', 'මුල්', 'හිමිකරු', 'ඉන්නවා', 'නම්', 'දන්වන්න', '.', 'ඔහු', 'ගැන', 'මෙහි', 'සඳහන්', 'කිරීම', 'අපිට', 'කිසිම', 'ගැටලුවක්', 'නෙවෙයි', '.']",0,['logo']
266,555,"['පර', 'සිංහලයා', 'මර', 'නින්දේ', ',', 'බොදු', 'බල', 'සේනාවට', 'බුරන', 'NGO', 'නඩය', 'කියන', 'කතාව']",1,['ngo']
267,557,"['Ltte', 'thibba', 'ayudha', 'gaththeth', 'mun', 'thama', '.']",1,"['ltte', 'thibba', 'ayudha', 'gaththeth', 'mun', 'thama']"
268,558,"['Okata', 'dan', 'thawa', 'ekak', 'add', 'wei']",0,"['okata', 'dan', 'thawa', 'ekak', 'add', 'wei']"
269,563,"['me', 'karapu', 'wede', 'atma', '7k', 'diwyaloke', 'ipaden', 'wedak', '...', 'asarana', 'kamin', 'piditha', 'meweni', 'udgalaynt', 'sawiyak', 'wemu', '.']",0,"['me', 'karapu', 'wede', 'atma', '7k', 'diwyaloke', 'ipaden', 'wedak', 'asarana', 'kamin', 'piditha', 'meweni', 'udgalaynt', 'sawiyak', 'wemu']"
270,584,"['Monatharam', 'srestsa', 'rajathumekada', '.', 'Maha', 'Rawana', 'Raju', '.', 'Ai', 'minissune', 'amathaka', '...']",0,"['monatharam', 'srestsa', 'rajathumekada', 'maha', 'rawana', 'raju', 'ai', 'minissune', 'amathaka']"
271,588,"['Eheu', 'තැනක', 'අපේම', 'එවුන්', 'ගිහිල්ලා', 'pukai-', 'arakai', 'සේරම', 'එළියට', 'දාල', 'සියළු', 'alukuththeru', 'වැඩ', 'සේරම', 'කරලා', '..']",1,"['eheu', 'pukai', 'arakai', 'alukuththeru']"
272,589,"['ලොකුවට', 'ලෝකෙට', 'පෙන්නන්ඩ', 'upload', 'එහෙමත්', 'karanawa', '...', '.', 'ඔන්න', 'සිංහලයා', 'බෞද්ධයන්', '..', 'thama', 'rata-', 'දහම', 'සුරකින', 'හැටි', '..', 'විලිලැජ්ජැවේ', 'ba']",1,"['upload', 'karanawa', 'thama', 'rata', 'ba']"
273,590,"['Hama', 'agamakatama', 'hama', 'sanskruthiyakatama', 'garu', 'kireema.ethana', 'thamai', 'ape', 'pawathma', '.']",0,"['hama', 'agamakatama', 'hama', 'sanskruthiyakatama', 'garu', 'kireema ethana', 'thamai', 'ape', 'pawathma']"
274,596,"['ape', 'avajaathaka', 'ballo', 'passa', 'loketama', 'passa', 'penvanakota', 'vena', 'ratavala', 'ayata', 'danena', 'ape', 'deval', 'vala', 'vatinakama']",1,"['ape', 'avajaathaka', 'ballo', 'passa', 'loketama', 'passa', 'penvanakota', 'vena', 'ratavala', 'ayata', 'danena', 'ape', 'deval', 'vala', 'vatinakama']"
275,603,"['කාලෙකින්', 'දැකපු', 'ලස්සන', 'vedio', 'එකක්']",0,['vedio']
276,609,"['Me', 'boy', 'wagema', 'train', 'kaduna', 'welawe', 'udaw', 'karapu', 'minissu', 'thawa', 'ati..', 'Aluthgamadi', 'slow', 'ekata', 'hambena']",0,"['me', 'boy', 'wagema', 'train', 'kaduna', 'welawe', 'udaw', 'karapu', 'minissu', 'thawa', 'ati', 'aluthgamadi', 'slow', 'ekata', 'hambena']"
277,610,"['Athdakimen', 'kiyanne', 'mamanm', '.', 'Dawasak', 'balapitiyedi', 'train', 'eke', 'brake', 'eke', 'bar', 'ekak', 'galawila', 'train', 'eka', 'hariyatama', 'crosing', 'eke', 'nawatune', '.', 'Galu', 'ena', 'express', 'eka', 'clmbo', 'walin', '5.50', 'gana']",0,"['athdakimen', 'kiyanne', 'mamanm', 'dawasak', 'balapitiyedi', 'train', 'eke', 'brake', 'eke', 'bar', 'ekak', 'galawila', 'train', 'eka', 'hariyatama', 'crosing', 'eke', 'nawatune', 'galu', 'ena', 'express', 'eka', 'clmbo', 'walin', '5 50', 'gana']"
278,611,"['Eke', 'idapu', 'manussayek', 'thama', 'eda', 'eka', 'yata', 'ringagena', 'eka', 'gatagahala', 'dunne', '.', 'Mn', 'eda', 'ethana', 'hitiya', '.', 'Habi', 'e', 'manussaya', 'kage', 'kauda', 'kiyannanm', 'danne', 'na']",0,"['eke', 'idapu', 'manussayek', 'thama', 'eda', 'eka', 'yata', 'ringagena', 'eka', 'gatagahala', 'dunne', 'mn', 'eda', 'ethana', 'hitiya', 'habi', 'e', 'manussaya', 'kage', 'kauda', 'kiyannanm', 'danne', 'na']"
279,612,"['.', 'Edath', 'train', 'eke', 'hitapu', 'e', 'mahathwaru', 'eyata', 'epa', 'kiyala', 'elewwe', 'na']",0,"['edath', 'train', 'eke', 'hitapu', 'e', 'mahathwaru', 'eyata', 'epa', 'kiyala', 'elewwe', 'na']"
280,613,"['Oya', 'wage', 'ayata', 'lankawa', 'wage', 'rataka', 'anagathedi', 'thanak', 'tiyeida', 'kiyala', 'kiyanna', 'be', 'malli..budusaranai']",0,"['oya', 'wage', 'ayata', 'lankawa', 'wage', 'rataka', 'anagathedi', 'thanak', 'tiyeida', 'kiyala', 'kiyanna', 'be', 'malli budusaranai']"
281,623,"['හිතා', 'ගන්නත්', 'බැ', 'පුතා', 'ඔයාගේ', 'job', 'එක', 'මොකක්ද', '?', 'නිකම්', 'ඇහුවේ']",0,['job']
282,631,"['ගොන්', 'social', 'experiment..', '3rd', 'class', 'වැඩ', 'බං', 'ඕවා..', 'car', 'එකකට', 'අත', 'දාලා', 'ඕවා', 'කරපන්']",1,"['social', 'experiment', '3rd', 'class', 'car']"
283,632,"['අමුතුවෙන්', 'social', 'experiment', 'කරන්න', 'ඕන', 'නෑ', 'බූරැවෝ', '...', 'ලංකාවේ', 'මිනිස්සු', 'කොහොමත්', 'එකිනෙකාට', 'උදව්', 'කර', 'ගන්නව', '...', 'අපි', 'අනිත්', 'ජාතියෙන්', 'වෙනස්', 'වෙන්නේ', 'එහෙමයි', '...', 'ගොන්', 'හරකෙක්', 'මූ', '...']",1,"['social', 'experiment']"
284,633,"['ඔය', 'video', 'clip', 'එක', 'පාර්ලිමේන්තුවෙ', 'මන්ත්\u200dරී', 'ලා', '225', 'ට', 'සහ', 'රටේ', 'ජනාධිපතියට', 'පෙන්නන්න', 'ඕන', ',', 'ඕක', 'බලල', 'වත්', 'හැදෙන්න', '.']",0,"['video', 'clip', '225']"
285,640,"['Honda', 'Wadak.me', 'video', 'eken', 'kiyanna', 'hadapu', 'de', 'terum', 'ganna', 'beri', 'moda', 'minissu', 'eka', 'eka', 'katha', 'kiyai.ganan', 'ganna', 'epa.e', 'ape', 'minissunge', 'hati', '.']",0,"['honda', 'wadak me', 'video', 'eken', 'kiyanna', 'hadapu', 'de', 'terum', 'ganna', 'beri', 'moda', 'minissu', 'eka', 'eka', 'katha', 'kiyai ganan', 'ganna', 'epa e', 'ape', 'minissunge', 'hati']"
286,658,"['උන්ට', 'ගේමක්', 'දෙන්න', 'පුළුවන්', 'අපේ', 'private', 'බස්', 'driver', 'කෙනෙකුයි', 'three', 'wheel', 'හාදයෙකුයි', 'යැව්වනම්']",0,"['private', 'driver', 'three', 'wheel']"
287,661,"['like', 'anek', 'ratawala', 'ehema', 'unath', 'lankawe', 'ehema', 'wenne', 'NEA..', 'suddanta', 'enna', 'kiymu', 'ape', 'rata', 'balnna', 'kiyamu', '.']",0,"['like', 'anek', 'ratawala', 'ehema', 'unath', 'lankawe', 'ehema', 'wenne', 'nea', 'suddanta', 'enna', 'kiymu', 'ape', 'rata', 'balnna', 'kiyamu']"
288,662,"['amanussayo', 'tikak', 'niwan', 'dakkanna', 'puluwanda', 'eka', 'paratama', '?', 'mewa', 'tama', 'buddagama', 'waraddagatta', 'than', '.']",1,"['amanussayo', 'tikak', 'niwan', 'dakkanna', 'puluwanda', 'eka', 'paratama', 'mewa', 'tama', 'buddagama', 'waraddagatta', 'than']"
289,663,"['Boru', 'nowei', 'pako', '.', '...', 'kopamana', 'daksha', 'unath', '.', '...', 'u', 'amma', 'thaththata', 'watakolu', 'patholawage', 'salakanne', '.', 'Rajgama', 'gedarata', 'gihin', 'balaapiya']",1,"['boru', 'nowei', 'pako', 'kopamana', 'daksha', 'unath', 'u', 'amma', 'thaththata', 'watakolu', 'patholawage', 'salakanne', 'rajgama', 'gedarata', 'gihin', 'balaapiya']"
290,665,"['Ape', 'rate', 'enne', 'gotthrikayo', 'unwa', 'hadanna', 'baha', 'un', 'thama', 'gas', 'gal', 'walata', 'wadina']",1,"['ape', 'rate', 'enne', 'gotthrikayo', 'unwa', 'hadanna', 'baha', 'un', 'thama', 'gas', 'gal', 'walata', 'wadina']"
291,673,"['Canadawe', 'ayata', 'හිතනවද', 'ලංකාවේ', 'system', 'eka', 'hodai', 'kiyala']",0,"['canadawe', 'ayata', 'system', 'eka', 'hodai', 'kiyala']"
292,676,"['a', 'pe', 'samahara', 'nugat', 'drivers', 'la', 'nisa', 'chatar', 'lankawa', '!']",0,"['a', 'pe', 'samahara', 'nugat', 'drivers', 'la', 'nisa', 'chatar', 'lankawa']"
293,678,"['Api', 'me', 'loke', 'kothanada', 'inne', 'kiyala', 'hithenawa', 'නේද', '?']",0,"['api', 'me', 'loke', 'kothanada', 'inne', 'kiyala', 'hithenawa']"
294,684,"['Thawath', 'minihek', 'geana', 'hithana', 'minissu', 'innawanam', 'mee', 'puja', 'bumiya', 'apirisidu', 'wenne', 'nee']",0,"['thawath', 'minihek', 'geana', 'hithana', 'minissu', 'innawanam', 'mee', 'puja', 'bumiya', 'apirisidu', 'wenne', 'nee']"
295,687,"['අපේ', 'ලංකාවේ', 'මෙහෙම', 'වුණානම්', 'ඉතින්', 'ඔය', 'තාත්තාට', 'sorry', 'තමා', 'අපේ', 'ඉන්න', 'කෙල්ලෝ', 'ඔය', 'මනුස්සයා', 'දිහා', 'බලන්නේවත්', 'නැහැ']",0,['sorry']
296,691,"['Ape', 'rate', 'enne', 'doctors', 'lata', 'gahala', 'maranna.hadana', 'campus', 'lamaei', 'ne', 'ethin', '.', 'Ape', 'rata', 'ta', 'mehema', 'wasanawak', 'kohen', 'da', '.']",1,"['ape', 'rate', 'enne', 'doctors', 'lata', 'gahala', 'maranna hadana', 'campus', 'lamaei', 'ne', 'ethin', 'ape', 'rata', 'ta', 'mehema', 'wasanawak', 'kohen', 'da']"
297,693,"['Ai', 'ban', 'sira', 'mehema', 'naganne']",0,"['ai', 'ban', 'sira', 'mehema', 'naganne']"
298,694,"['Kiyanna', 'kanagaatui', 'ape', 'lankawe', 'mewage', 'unanam', 'mokakin', 'mokak', 'weida', 'danne', 'ne', 'aa', 'tharamatama', 'gunayahapath', 'kam', 'adui']",0,"['kiyanna', 'kanagaatui', 'ape', 'lankawe', 'mewage', 'unanam', 'mokakin', 'mokak', 'weida', 'danne', 'ne', 'aa', 'tharamatama', 'gunayahapath', 'kam', 'adui']"
299,698,"['Hitapu', 'aka', 'ape', 'petrol', 'wahana', 'aran', 'rata', 'bi', 'bi', 'awidinawa', ',', '!', 'meka', 'nobi', 'pissu', 'kelinawa']",0,"['hitapu', 'aka', 'ape', 'petrol', 'wahana', 'aran', 'rata', 'bi', 'bi', 'awidinawa', 'meka', 'nobi', 'pissu', 'kelinawa']"
300,699,"['Ekata', 'ape', 'aya', 'udgoshana', 'witharai', '.', 'Anna', 'mahajanayage', 'salli', 'walin', 'igena', 'ganna', 'niyama', 'lamai', '.']",0,"['ekata', 'ape', 'aya', 'udgoshana', 'witharai', 'anna', 'mahajanayage', 'salli', 'walin', 'igena', 'ganna', 'niyama', 'lamai']"
301,703,"['May', 'ayata', 'tamai', 'kiyanne', 'Minis', 'wesin', 'Inna', 'deviwaru', 'kiyala', '.', 'Budu', 'saranai', 'obata']",0,"['may', 'ayata', 'tamai', 'kiyanne', 'minis', 'wesin', 'inna', 'deviwaru', 'kiyala', 'budu', 'saranai', 'obata']"
302,707,"['Manussakamata', 'සලකනව', 'ihalinma', 'mahaththayo', '.']",0,"['manussakamata', 'ihalinma', 'mahaththayo']"
303,708,"['ගොඩක්', 'hoda', 'දෙයක්', 'නේද']",0,['hoda']
304,709,"['Rakiyawata', 'hariyatama', 'galapena', 'kenek', 'oya', 'Mona', 'agamak', 'adahuwath', 'oyata', 'theruwan', 'saranai']",0,"['rakiyawata', 'hariyatama', 'galapena', 'kenek', 'oya', 'mona', 'agamak', 'adahuwath', 'oyata', 'theruwan', 'saranai']"
305,710,"['Ape', 'rate', 'ayata', 'mewa', 'hoda', 'ආදර්ශයක්', 'වේවා', '!', '!', '!']",0,"['ape', 'rate', 'ayata', 'mewa', 'hoda']"
306,712,"['OBATA', 'DALADA', 'SAMIDU', 'PIHITAI', '.']",0,"['obata', 'dalada', 'samidu', 'pihitai']"
307,713,"['menna', 'kello', 'ekata', 'lankaw', 'aun', 'munge', 'age', 'idamma', 'loku', 'kama']",0,"['menna', 'kello', 'ekata', 'lankaw', 'aun', 'munge', 'age', 'idamma', 'loku', 'kama']"
308,716,"['ඒකට', 'අපේ', 'උන්', 'බයි', 'පාස්', 'කරන්න', 'ඔනේ', 'කියලා', 'ලක්ස', '10', 'ක්', 'හොයාගන්න', 'කියයි']",0,['10']
309,718,"['kawda', 'oi', 'me', 'giriya', 'yatin', 'ka', 'gahana', 'eka', ':', 'p', 'epa', 'wenawa']",1,"['kawda', 'oi', 'me', 'giriya', 'yatin', 'ka', 'gahana', 'eka', 'p', 'epa', 'wenawa']"
310,719,"['Godak', 'duka', 'hithuna', '.', 'E', 'wagema', 'gadak', 'sathutu', 'hithuna', 'mewage', 'ayagana']",0,"['godak', 'duka', 'hithuna', 'e', 'wagema', 'gadak', 'sathutu', 'hithuna', 'mewage', 'ayagana']"
311,720,"['Jeewithe', 'keeyak', 'anathureda', '.', '?', 'ai', 'me', 'wasa', 'kala', 'tharuna', 'jeewitha', 'apayak', 'karaganne']",0,"['jeewithe', 'keeyak', 'anathureda', 'ai', 'me', 'wasa', 'kala', 'tharuna', 'jeewitha', 'apayak', 'karaganne']"
312,723,"['Monna', 'Hutthakda', 'oi', 'me', '.', 'Lassana', 'sindu', 'mun', 'epa', 'karawanawa', ',', 'thmanta', 'kiyala', 'sinduwak', 'karaganna', 'barinam', 'nikan', 'innawako', 'me', 'wage', 'hoda', 'sindu', 'kanne', 'nathuwa', '.', 'Liyatabara', 'sinduwatath', 'mekkami', 'Kare', 'mu', '...']",1,"['monna', 'hutthakda', 'oi', 'me', 'lassana', 'sindu', 'mun', 'epa', 'karawanawa', 'thmanta', 'kiyala', 'sinduwak', 'karaganna', 'barinam', 'nikan', 'innawako', 'me', 'wage', 'hoda', 'sindu', 'kanne', 'nathuwa', 'liyatabara', 'sinduwatath', 'mekkami', 'kare', 'mu']"
313,725,"['2.40', 'බලන්න', 'පිටිපස්සේ', 'වාහනේ', 'ඉන්න', 'බල්ලා', 'මේ', 'බල්ලෝ', 'දිහා', 'බලන', 'විදිහ', '..', 'අනේ', 'මටත්', 'කවුරුවත්', 'නැද්ද', 'මේ', 'වගේ', 'බලාගන්න', '...', '..කියල', 'ඌට', 'හිතෙන්න', 'ඇති', '.']",0,['2 40']
314,730,"['Oi', 'cricket', 'board', 'ekata', 'betting', 'walin', 'ena', 'salli', 'enne', 'nane', '.', 'Hama', 'foreign', 'tour', 'ekakatama', 'salli', 'hambenawa', 'loku', 'ganak', '.', 'Ekane', 'ape', 'ewunwa', 'Tour', 'yawwe', 'palenakan', '.', 'Lankawe', 'tour', 'ekak', 'thibunama', 'tickets', 'walin', 'arawain', 'mewain', 'ena', 'salli', 'enawa', '.']",0,"['oi', 'cricket', 'board', 'ekata', 'betting', 'walin', 'ena', 'salli', 'enne', 'nane', 'hama', 'foreign', 'tour', 'ekakatama', 'salli', 'hambenawa', 'loku', 'ganak', 'ekane', 'ape', 'ewunwa', 'tour', 'yawwe', 'palenakan', 'lankawe', 'tour', 'ekak', 'thibunama', 'tickets', 'walin', 'arawain', 'mewain', 'ena', 'salli', 'enawa']"
315,731,"['මේකා', 'Hutch', 'එකට', 'කරපු', 'එක', 'මතකද', 'උබලට', '.', 'සිම්පල්', 'plan', 'එකකක්', 'මුට', 'සල්ලි', 'පෙරේතය', '...', 'සල්ලි', 'වලට', 'මු', 'ඕන', 'දෙයක්', 'කරනව', '.']",1,"['hutch', 'plan']"
316,732,"['Mu', 'idagena', 'betting', 'walin', 'lakawa', 'parada', 'karawala', 'Hari', 'salli', 'hambakaranawa', 'athi..', 'Habai', 'ea', 'salli', 'cricket', 'board', 'ekata', 'hambenne', 'na..']",1,"['mu', 'idagena', 'betting', 'walin', 'lakawa', 'parada', 'karawala', 'hari', 'salli', 'hambakaranawa', 'athi', 'habai', 'ea', 'salli', 'cricket', 'board', 'ekata', 'hambenne', 'na']"
317,737,"['මනුස්සයෙක්', 'දෙයක්', 'පටන්', 'ganna', 'kota', 'ape', 'unge', 'පුරුද්දක්', 'tma', 'hena', 'tok', 'deela', 'ka', 'ghana', 'eka', '...', '.', 'එකට', 'එකතු', 'wenna', 'blanne', 'na', 'ape', 'රට', 'diyunu', 'kranna', 'amaru', 'ekai', 'bn..']",0,"['ganna', 'kota', 'ape', 'unge', 'tma', 'hena', 'tok', 'deela', 'ka', 'ghana', 'eka', 'wenna', 'blanne', 'na', 'ape', 'diyunu', 'kranna', 'amaru', 'ekai', 'bn']"
318,739,"['Naki', 'deshapaluwo', 'inna', 'ape', 'rate', 'oba', 'wage', 'tharuna', 'nayakayek', 'rate', 'nayakayek', 'wena', 'eka', 'gana', 'adambarai', '.']",0,"['naki', 'deshapaluwo', 'inna', 'ape', 'rate', 'oba', 'wage', 'tharuna', 'nayakayek', 'rate', 'nayakayek', 'wena', 'eka', 'gana', 'adambarai']"
319,740,"['Mahattaya', 'oyata', 'api', 'godak', 'adarei', 'tamai', 'ath', 'illagena', 'kanna', 'hadanna', 'epa', 'oyatath', 'minissu', 'drohiyek', 'vidihata', 'salakai']",0,"['mahattaya', 'oyata', 'api', 'godak', 'adarei', 'tamai', 'ath', 'illagena', 'kanna', 'hadanna', 'epa', 'oyatath', 'minissu', 'drohiyek', 'vidihata', 'salakai']"
320,742,"['මොකද', 'ඉතින්', '...', 'ඒවට', 'විතරයි', 'මෙයාගෙන්', 'Video', 'Clip', 'එළියට', 'එන්නෙ.පන්සල්', ',', 'බුදු', 'පිළිම', 'තම්බියො', 'කඩන්නෙ', 'නැහැලු', '.']",1,"['video', 'clip']"
321,744,"['Apinam', 'mahinda', 'mathayata', 'marenakan', 'chande', 'denne', 'mahida', 'maththayata', 'mama', 'oda', 'sinhalaye', 'ekai', 'sinhala', 'kama', 'raka', 'gannanam', 'mahinda', 'maththayata', 'chance', 'dipan', 'sinhalayo']",0,"['apinam', 'mahinda', 'mathayata', 'marenakan', 'chande', 'denne', 'mahida', 'maththayata', 'mama', 'oda', 'sinhalaye', 'ekai', 'sinhala', 'kama', 'raka', 'gannanam', 'mahinda', 'maththayata', 'chance', 'dipan', 'sinhalayo']"
322,745,"['ballallu', 'lawa', 'kos', 'ata', 'bawanawa', 'keyanne', 'mekata', ',', 'mun', 'krikat', 'gana', 'dana', 'gaththata', 'deshapalane', 'karanne', 'khomada', ',', 'aka', 'sarayak', 'ponseka', ',', 'mewa', 'moda', 'weda', ',', 'thawa', 'serisena', ',', 'anunge', 'karapetin', 'yanawa', ',', 'un', 'hora', 'kanawa', ',']",0,"['ballallu', 'lawa', 'kos', 'ata', 'bawanawa', 'keyanne', 'mekata', 'mun', 'krikat', 'gana', 'dana', 'gaththata', 'deshapalane', 'karanne', 'khomada', 'aka', 'sarayak', 'ponseka', 'mewa', 'moda', 'weda', 'thawa', 'serisena', 'anunge', 'karapetin', 'yanawa', 'un', 'hora', 'kanawa']"
323,747,"['Ane', 'sago', 'oya', 'ape', 'gaurawe.epa', 'desapalanetanam', 'enna.wadinnam.atha', 'gourawaya', 'ita', 'wada', 'watinawa.aya', 'lowak', 'watina', 'wasthuwak', 'sanga', 'mahsththayo.lankawa', 'hadanna', 'sakkarayatawath', 'bha', 'mhaththayo']",0,"['ane', 'sago', 'oya', 'ape', 'gaurawe epa', 'desapalanetanam', 'enna wadinnam atha', 'gourawaya', 'ita', 'wada', 'watinawa aya', 'lowak', 'watina', 'wasthuwak', 'sanga', 'mahsththayo lankawa', 'hadanna', 'sakkarayatawath', 'bha', 'mhaththayo']"
324,748,"['Me', 'vidihata', 'kattiya', 'hithala', 'desapalanaya', 'karana', 'ape', 'rata', 'kana', 'unta', 'chande', 'nodi', 'imuko', 'ath', 'ahema', 'karanne', 'na', 'kisima', 'kenak', 'ath', 'sangata', 'nam', 'baninava', '.', 'Devani', 'pela', 'haduve', 'nalu', 'issella', 'Dan', 'me', 'inna', 'desapalanaya', 'karana', 'unva', 'evavanna', 'ekathu', 'vemu', 'passe', 'hamadeyakatama', 'devani', 'pelak', 'ai']",0,"['me', 'vidihata', 'kattiya', 'hithala', 'desapalanaya', 'karana', 'ape', 'rata', 'kana', 'unta', 'chande', 'nodi', 'imuko', 'ath', 'ahema', 'karanne', 'na', 'kisima', 'kenak', 'ath', 'sangata', 'nam', 'baninava', 'devani', 'pela', 'haduve', 'nalu', 'issella', 'dan', 'me', 'inna', 'desapalanaya', 'karana', 'unva', 'evavanna', 'ekathu', 'vemu', 'passe', 'hamadeyakatama', 'devani', 'pelak', 'ai']"
