,PhraseNo,Phrase,IsHateSpeech,Tokens
345,538,"['පාරිභෝගිකයින්', 'ගොනාට', 'අන්දවා', 'අරාබියට', 'සල්ලි', 'අදින', 'එටිසලාට්', 'ශ\u200d්\u200dරී', 'ලංකාවේ', 'ෑම', 'නගරයක', 'ම', 'මුස්ලිම්', 'පල්ලි', 'සැදීමට', 'ප\u200d්\u200dරධාන', 'අනුග\u200d්\u200dරාහකත්වය', '.', 'සිංහලයාගේ', 'සල්ලි', 'ටික', 'හූර', 'ගෙන', 'කාලා', 'හම්බ', 'ගුබ්බෑයම්', 'හදනවා', 'ලංකාව', 'පුරාවට', 'ම', '.', 'එටිසලාට්', 'වර්ජනය', 'කරපල්ලා', 'දැන්', 'වත්', 'සිංහලූනේ']",1,"['පාරිභෝගිකයින්', 'ගොනාට', 'අන්දවා', 'අරාබියට', 'සල්ලි', 'අදින', 'එටිසලාට්', 'ශ\u200d්\u200dරී', 'ලංකාවේ', 'ෑම', 'නගරයක', 'ම', 'මුස්ලිම්', 'පල්ලි', 'සැදීමට', 'ප\u200d්\u200dරධාන', 'අනුග\u200d්\u200dරාහකත්වය', 'සිංහලයාගේ', 'සල්ලි', 'ටික', 'හූර', 'ගෙන', 'කාලා', 'හම්බ', 'ගුබ්බෑයම්', 'හදනවා', 'ලංකාව', 'පුරාවට', 'ම', 'එටිසලාට්', 'වර්ජනය', 'කරපල්ලා', 'දැන්', 'වත්', 'සිංහලූනේ']"
346,539,"['සිංහයනි', ',', 'අපි', 'තව', 'දුරටත්', 'නිදා', 'ගෙන', 'සිටිය', 'හොත්', 'අනාගතයේ', 'අපේ', 'සිංහ', 'පැටවුන්', 'මෙවැනි', 'ම', 'වූ', 'ම්ලේච්ඡුයන්ට', 'ගොදුරු', 'වීම', 'වැළැක්විය', 'නොහැකි', 'ය', '.']",0,"['සිංහයනි', 'අපි', 'තව', 'දුරටත්', 'නිදා', 'ගෙන', 'සිටිය', 'හොත්', 'අනාගතයේ', 'අපේ', 'සිංහ', 'පැටවුන්', 'මෙවැනි', 'ම', 'වූ', 'ම්ලේච්ඡුයන්ට', 'ගොදුරු', 'වීම', 'වැළැක්විය', 'නොහැකි', 'ය']"
347,540,"['ඇයි', 'දෙයියනේ', 'මට', 'ඉස්ලාම්', 'මිනිහෙක්ව', 'කසාද', 'බඳින්න', 'සිද්ධ', 'වුණේ', '!', 'මොන', 'පව්කාරකමකට', 'ද', 'මං', 'මුස්ලිම්', 'වෙලා', 'ඉපදුණේ…']",1,"['ඇයි', 'දෙයියනේ', 'මට', 'ඉස්ලාම්', 'මිනිහෙක්ව', 'කසාද', 'බඳින්න', 'සිද්ධ', 'වුණේ', 'මොන', 'පව්කාරකමකට', 'ද', 'මං', 'මුස්ලිම්', 'වෙලා', 'ඉපදුණේ…']"
348,541,"['මොහුගේ', 'මව', 'අප', 'වෙත', 'අදහස්', 'දැක්වූයේ', 'මගේ', 'පුතා', 'මැරුණත්', 'මේ', 'බෝධිය', 'රැුක', 'ගත', 'යුතු', 'බව', 'යි', '.', 'බෙදාහදා', 'ගනිමින්', 'මුස්ලිම්', 'ත\u200d්\u200dරස්තවාදයට', 'විරුද්ධත්වය', 'පළ', 'කරන්න', '!']",1,"['මොහුගේ', 'මව', 'අප', 'වෙත', 'අදහස්', 'දැක්වූයේ', 'මගේ', 'පුතා', 'මැරුණත්', 'මේ', 'බෝධිය', 'රැුක', 'ගත', 'යුතු', 'බව', 'යි', 'බෙදාහදා', 'ගනිමින්', 'මුස්ලිම්', 'ත\u200d්\u200dරස්තවාදයට', 'විරුද්ධත්වය', 'පළ', 'කරන්න']"
349,543,"['රටටම', 'වෙලා', 'තියෙන', 'දේ', 'හැටියට', 'cricket', 'ගැන', 'මොන', 'කථාද', '?', 'දෙමව්පියෝ', 'විකුනලා', 'හරි', 'හොයාපල්ලා', 'සල්ලි.හැම', 'තැනම', 'යක්ෂයා', 'රජ', 'වෙලා', 'ඉන්නේ', '.']",1,"['රටටම', 'වෙලා', 'තියෙන', 'දේ', 'හැටියට', 'ගැන', 'මොන', 'කථාද', 'දෙමව්පියෝ', 'විකුනලා', 'හරි', 'හොයාපල්ලා', 'සල්ලි.හැම', 'තැනම', 'යක්ෂයා', 'රජ', 'වෙලා', 'ඉන්නේ']"
350,544,"['ඇන්ජලෝ', 'මැතිව්ස්ගේ', 'ගොබ්බ', 'නායකත්වයට', 'පිං', 'සිද්ද', 'වෙන්න..']",1,"['ඇන්ජලෝ', 'මැතිව්ස්ගේ', 'ගොබ්බ', 'නායකත්වයට', 'පිං', 'සිද්ද', 'වෙන්න..']"
351,545,"['ඔයාගේ', 'පේජ්', 'එකේ', 'නම', 'වීඩියෝ', 'එකට', 'දාගන්න', 'ඔයාද', 'ඔය', 'වීඩියෝ', 'එක', 'කරේ', '?', '?', 'තමන්ගේ', 'පේජ්', 'එකට', 'වාසියක්', 'ගන්න', 'හදනවා', 'නම්', 'අඩුම', 'තරමේ', 'මේ', 'වීඩියෝ', 'එක', 'කරපු', 'මුල්', 'අයිතිකරුට', 'ස්තූතියි', 'කියන්නවත්', 'පුරුදු', 'වෙන්න', '...']",0,"['ඔයාගේ', 'පේජ්', 'එකේ', 'නම', 'වීඩියෝ', 'එකට', 'දාගන්න', 'ඔයාද', 'ඔය', 'වීඩියෝ', 'එක', 'කරේ', 'තමන්ගේ', 'පේජ්', 'එකට', 'වාසියක්', 'ගන්න', 'හදනවා', 'නම්', 'අඩුම', 'තරමේ', 'මේ', 'වීඩියෝ', 'එක', 'කරපු', 'මුල්', 'අයිතිකරුට', 'ස්තූතියි', 'කියන්නවත්', 'පුරුදු', 'වෙන්න']"
352,546,"['මුස්ලිම්', 'අයට', 'නම්', 'සහජීවන', 'නීතිය', 'හෙල්මට්', 'නැතිව', 'ගියාට', 'අවුලක්', 'නැ..', '?']",1,"['මුස්ලිම්', 'අයට', 'නම්', 'සහජීවන', 'නීතිය', 'හෙල්මට්', 'නැතිව', 'ගියාට', 'අවුලක්', 'නැ..']"
353,547,"['අපේම', 'සිංහළයන්ගේ', 'නිෂ්පාදන', 'ගන්න', 'සිංහළ', 'වෙළද', 'අධිකාරියක්', 'ගොඩ', 'නගමු', '.']",1,"['අපේම', 'සිංහළයන්ගේ', 'නිෂ්පාදන', 'ගන්න', 'සිංහළ', 'වෙළද', 'අධිකාරියක්', 'ගොඩ', 'නගමු']"
354,548,"['ආඩම්බරෙන්', 'වෙල්ලස්සේ', 'කිව්වට', ',', 'ජාතික', 'වීරයෝ', 'ගැන', 'කිව්වට', 'උන්', 'ඉන්න', 'තැනක', 'ඉදන්', 'අපිට', 'හෙන', 'ගහන්න', 'කියනව', 'ඇති', '.', 'හුඟාක්', 'අය', 'දකින්නෙ', 'නැතුව', 'ඇති', ',', 'එක්කෝ', 'ගානක්', 'නැතුව', 'ඇති']",0,"['ආඩම්බරෙන්', 'වෙල්ලස්සේ', 'කිව්වට', 'ජාතික', 'වීරයෝ', 'ගැන', 'කිව්වට', 'උන්', 'ඉන්න', 'තැනක', 'ඉදන්', 'අපිට', 'හෙන', 'ගහන්න', 'කියනව', 'ඇති', 'හුඟාක්', 'අය', 'දකින්නෙ', 'නැතුව', 'ඇති', 'එක්කෝ', 'ගානක්', 'නැතුව', 'ඇති']"
355,549,"['අන්තර්ජාලයේ', 'හැමතැනම', 'හුවමාරුවෙන', 'නිසා', 'හැමෝටම', 'තේරෙන', 'භාෂාවෙන්', 'සරලව', 'පරිවර්තනය', 'කල', 'නිසයි', 'Logo', 'එක', 'දාලා', 'තියෙන්නේ', '.', 'වීඩියෝවේ', 'මුල්', 'හිමිකරු', 'ඉන්නවා', 'නම්', 'දන්වන්න', '.', 'ඔහු', 'ගැන', 'මෙහි', 'සඳහන්', 'කිරීම', 'අපිට', 'කිසිම', 'ගැටලුවක්', 'නෙවෙයි', '.']",0,"['අන්තර්ජාලයේ', 'හැමතැනම', 'හුවමාරුවෙන', 'නිසා', 'හැමෝටම', 'තේරෙන', 'භාෂාවෙන්', 'සරලව', 'පරිවර්තනය', 'කල', 'නිසයි', 'එක', 'දාලා', 'තියෙන්නේ', 'වීඩියෝවේ', 'මුල්', 'හිමිකරු', 'ඉන්නවා', 'නම්', 'දන්වන්න', 'ඔහු', 'ගැන', 'මෙහි', 'සඳහන්', 'කිරීම', 'අපිට', 'කිසිම', 'ගැටලුවක්', 'නෙවෙයි']"
356,550,"['බල්ලන්ගේ', 'ලේ', 'බැලිමේ', 'පිපාසයෙන්', 'පෙලෙන', 'මුස්තාපා', '.']",1,"['බල්ලන්ගේ', 'ලේ', 'බැලිමේ', 'පිපාසයෙන්', 'පෙලෙන', 'මුස්තාපා']"
357,551,"['රාවුෆ්', 'හකීම්', 'කියන', 'පරයා', 'නැගෙනහිර', 'මහපුටුව', 'මුස්ලිම්', 'කොංග්\u200dරසයට', 'ඉල්ලනවලු', '.', 'පිනට', 'දෙන්න', 'මූ', 'හිතුවද', 'දන්නෙ', 'නෑ', 'නැගෙනහිර', 'මුගෙ', '.']",1,"['රාවුෆ්', 'හකීම්', 'කියන', 'පරයා', 'නැගෙනහිර', 'මහපුටුව', 'මුස්ලිම්', 'කොංග්\u200dරසයට', 'ඉල්ලනවලු', 'පිනට', 'දෙන්න', 'මූ', 'හිතුවද', 'දන්නෙ', 'නෑ', 'නැගෙනහිර', 'මුගෙ']"
358,552,"['සිංහලයා', 'මෝඩයා', 'කැවුම්', 'කන්න', 'සූරයා']",1,"['සිංහලයා', 'මෝඩයා', 'කැවුම්', 'කන්න', 'සූරයා']"
359,553,"['පෝස්ට්', 'එකක්', 'ෂෙයා', 'කිරිම', 'හෝ', 'නොකිරිම', 'ගැන', 'විමසීමට', 'වඩා', 'අවබෝධ', 'කරගත', 'යුත්තේ', ',', 'සිංහලයා', 'මැරු', 'මුස්ලිමානුවෝ', 'පර', 'බල්ලෝ..']",1,"['පෝස්ට්', 'එකක්', 'ෂෙයා', 'කිරිම', 'හෝ', 'නොකිරිම', 'ගැන', 'විමසීමට', 'වඩා', 'අවබෝධ', 'කරගත', 'යුත්තේ', 'සිංහලයා', 'මැරු', 'මුස්ලිමානුවෝ', 'පර', 'බල්ලෝ..']"
360,554,"['”', 'ඔයාට', 'ඒක', 'වැඩක්', 'නෑනේ-', 'පර', 'සිංහලයා', 'බැහැපිය', 'එළියට', '”', 'අයුක්තිය', 'රජයන', 'ඉකිරිගොල්ලෑවේ', 'වසීම්', 'හෝටලය']",1,"['”', 'ඔයාට', 'ඒක', 'වැඩක්', 'නෑනේ-', 'පර', 'සිංහලයා', 'බැහැපිය', 'එළියට', '”', 'අයුක්තිය', 'රජයන', 'ඉකිරිගොල්ලෑවේ', 'වසීම්', 'හෝටලය']"
361,555,"['පර', 'සිංහලයා', 'මර', 'නින්දේ', ',', 'බොදු', 'බල', 'සේනාවට', 'බුරන', 'NGO', 'නඩය', 'කියන', 'කතාව']",1,"['පර', 'සිංහලයා', 'මර', 'නින්දේ', 'බොදු', 'බල', 'සේනාවට', 'බුරන', 'නඩය', 'කියන', 'කතාව']"
362,556,"['සිංහලයා', 'බල්ලාට', 'දමා', '...', '..සුද්දාට', ',', 'පර', 'දෙමළාට', 'සහ', 'තම්බියාට', 'ගිය', 'රටක්', '...', '.']",1,"['සිංහලයා', 'බල්ලාට', 'දමා', '..සුද්දාට', 'පර', 'දෙමළාට', 'සහ', 'තම්බියාට', 'ගිය', 'රටක්']"
363,559,"['ෆොන්සේකා', 'සිරිසේනගේ', 'අමුඩය', 'ඔලුවෙන්', 'ගලවයි']",1,"['ෆොන්සේකා', 'සිරිසේනගේ', 'අමුඩය', 'ඔලුවෙන්', 'ගලවයි']"
364,560,"['හර්ශ', 'ආචාරියා', 'කොලෙත්', 'ඉරාගෙන', 'ඇඟෙත්', 'හළාගෙන', '!', 'දැන්', 'ඉඳුල්', 'ඇඟේ', 'උලාගෙන', ',', 'මේකගෙ', 'මොලේ', 'ලුණු', 'ගොරකා', 'දාලා', 'ජාඩි', 'දාගන්න', 'හිතෙනවා', ',', 'මූතමයි', 'කිව්වේ', 'රුපියල', 'බාල්දුවෙනවිට', ',', 'ඩොලරය', 'නගිනවිට', 'පොදු', 'මිනිහා', 'අතට', 'රුපියල්', 'ගොඩාක්', 'එනවා', ',', 'සතුටු', 'වෙන්න', 'එපායැ', 'කියලා', ',', 'අනේ', 'අම්මපා', 'මූට', 'දීපු', 'ආචාරියා', 'පට්ටම']",1,"['හර්ශ', 'ආචාරියා', 'කොලෙත්', 'ඉරාගෙන', 'ඇඟෙත්', 'හළාගෙන', 'දැන්', 'ඉඳුල්', 'ඇඟේ', 'උලාගෙන', 'මේකගෙ', 'මොලේ', 'ලුණු', 'ගොරකා', 'දාලා', 'ජාඩි', 'දාගන්න', 'හිතෙනවා', 'මූතමයි', 'කිව්වේ', 'රුපියල', 'බාල්දුවෙනවිට', 'ඩොලරය', 'නගිනවිට', 'පොදු', 'මිනිහා', 'අතට', 'රුපියල්', 'ගොඩාක්', 'එනවා', 'සතුටු', 'වෙන්න', 'එපායැ', 'කියලා', 'අනේ', 'අම්මපා', 'මූට', 'දීපු', 'ආචාරියා', 'පට්ටම']"
365,561,"['යාලුවන\u200cේ', 'අද', 'අපි', 'පිං', 'වැඩක්', 'කරා.කුලියාපිටිය\u200cෙ', 'බස්', 'නැවතුම\u200cෙ', 'ඉන්න', 'අසරණ', 'මනුස්සය\u200cෙක්ග\u200cෙ', 'බඩගින්න', 'නිමුවා', '.', 'පස්ස\u200cෙ', 'අැදුනුත්', 'අරන්', 'දුන්නා', '.']",0,"['යාලුවන\u200cේ', 'අද', 'අපි', 'පිං', 'වැඩක්', 'කරා.කුලියාපිටිය\u200cෙ', 'බස්', 'නැවතුම\u200cෙ', 'ඉන්න', 'අසරණ', 'මනුස්සය\u200cෙක්ග\u200cෙ', 'බඩගින්න', 'නිමුවා', 'පස්ස\u200cෙ', 'අැදුනුත්', 'අරන්', 'දුන්නා']"
366,562,"['අවංකවම', 'සතුටුයි.කන්න', 'දීල', 'ප\u200cොට\u200cෝ', 'ගහල', 'ම\u200cේකට', 'දැම්ම\u200cෙ', 'ඔයාලවත්', 'හ\u200cොද', 'මනුස්සය\u200cො', 'කරන්න', 'උවමනාව', 'නිසයි', '.', 'බුදු', 'සරණයි', '...']",0,"['අවංකවම', 'සතුටුයි.කන්න', 'දීල', 'ප\u200cොට\u200cෝ', 'ගහල', 'ම\u200cේකට', 'දැම්ම\u200cෙ', 'ඔයාලවත්', 'හ\u200cොද', 'මනුස්සය\u200cො', 'කරන්න', 'උවමනාව', 'නිසයි', 'බුදු', 'සරණයි']"
